"X","SERIAL","REF","version","faking","male","yob","german","educ","polint","lr","xm1","xm2","xm3","xm4","xm5","xm6","xm7","xw1","xw2","xw3","xw4","xh1","xh2","xh3","xh4","xj1","xj2","xj3","xj4","xf1","xf2","xf3","xf4","xr1","xr2","xr3","xr4","xd1","xd2","xd3","xd4","xo1","xo2","xo3","xo4","xm1a","xm2a","xm3a","xm4a","xm5a","xm6a","xm7a","xw1a","xw2a","xw3a","xw4a","xh1a","xh2a","xh3a","xh4a","xj1a","xj2a","xj3a","xj4a","xf1a","xf2a","xf3a","xf4a","xr1a","xr2a","xr3a","xr4a","xd1a","xd2a","xd3a","xd4a","xo1a","xo2a","xo3a","xo4a","xm2r","xw2r","xh2r","xj2r","xf2r","xr2r","xd2r","xo2r","xm3r","xw3r","xh3r","xj3r","xf3r","xr3r","xd3r","xo3r","dbm","dbw","dbh","dbj","dbf","dbr","dbd","dbo","dbma","dbwa","dbha","dbja","dbfa","dbra","dbda","dboa","am1","am2","am3","am4","cm1","cm2","cm3","cm4","sde1","sde2","sde3","sde4","sdd1","sdd2","sdd3","sdd4","am1a","am2a","am3a","am4a","cm1a","cm2a","cm3a","cm4a","sde1a","sde2a","sde3a","sde4a","sdd1a","sdd2a","sdd3a","sdd4a","am1r","am3r","cm1r","cm2r","sde2r","sde3r","sdd1r","sdd3r","aam","aaw","aah","aaj","aaf","aar","aad","aao","mot1","mot2","mot3","mot4","opp","anon","impDK","FI01_02","FI01_03","FI01_04","FI01_05","FI01_06","FI01_07","FI01_08","FI01_09","FI01_10","FI01_11","FI01_12","FI01_13","FI01_14","FI01_15","FI01_02a","FI01_03a","FI01_04a","FI01_05a","FI01_06a","FI01_07a","FI01_08a","FI01_09a","FI01_10a","FI01_11a","FI01_12a","FI01_13a","FI01_14a","FI01_15a","tdm1","tdm2","tdm3","tdm4","tdw1","tdw2","tdw3","tdw4","tdj1","tdj2","tdj3","tdj4","tdf1","tdf2","tdf3","tdf4","tdr1","tdr2","tdr3","tdr4","tdd1","tdd2","tdd3","tdd4","tdo1","tdo2","tdo3","tdo4","tdh1","tdh2","tdh3","tdh4","tdm1var","tdm2var","tdm3var","tdm4var","tdw1var","tdw2var","tdw3var","tdw4var","tdj1var","tdj2var","tdj3var","tdj4var","tdf1var","tdf2var","tdf3var","tdf4var","tdr1var","tdr2var","tdr3var","tdr4var","tdd1var","tdd2var","tdd3var","tdd4var","tdo1var","tdo2var","tdo3var","tdo4var","tdh1var","tdh2var","tdh3var","tdh4var","nsa","motiv","id"
"3037",3307,"b541e6d57918620a1b6fec6a0729ca9e",3305,"SL","no faking","female",1989,"German","Realschule",2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,5,3,3,2,3,3,3,3,3,3,2,2,1,5511,5510,3700,5666,3453,3956,4341,7853,6300,6028,7541,7252,6311,3305,3343,7253,2,3,3,3,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,2,5,"implicit DK","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","don't know","don't know","don't know",2575,2740,6498,3917,1631,1575,4084,2643,2659,1622,3216,2900,5642,1981,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,8,NA,1521
"3062",3332,"ac77ce4ed16ccc95d9c9a52ba9fd059e",3331,"SL","no faking","female",1960,"German","Realschule",4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,5,2,1,4,3,5,4,4,4,1,2,3,3,5651,3432,4676,2697,3699,3627,3083,4467,3883,4083,2411,2418,6412,2876,2465,3899,3,4,4,5,2,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,2,5,"explicit DK","substantive","substantive","substantive","substantive","substantive","don't know","substantive","don't know","substantive","don't know","substantive","substantive","don't know","don't know",3535,3171,2724,2691,2000,3754,3592,2549,3492,2219,2220,3291,2171,1595,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,12,14,1534
"3072",3342,"b27c05afe79857984193b35ab7c6fd56",3341,"SL","no faking","male",1979,"German","Abitur",1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,40300,1054,485,382,423,460,327,295,233,340,391,608,333,474,510,582,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,3,3,"explicit DK","don't know","don't know","don't know","don't know","don't know","don't know","don't know","don't know","don't know","don't know","don't know","don't know","don't know","don't know",472,567,463,5254,475,1041,450,446,498,524,429,610,600,563,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,9,NA,1538
"3074",3344,"27bc894ffd2bed1a0081ef1a885d05df",3339,"SL","no faking","male",1981,"German","Realschule",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,4,2,2,1,1,4,2,4,4,2,2,4,4,18146,267567,4470,6173,2865,3922,5208,6938,5193,6639,10228,3107,3815,3868,5146,9558,4,2,4,4,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,2,5,"explicit DK","substantive","substantive","don't know","substantive","don't know","substantive","don't know","don't know","substantive","don't know","substantive","don't know","don't know","don't know",1669,1904,4221,2337,1441,6277,33450,6117,15627,3335,3239,1871,35346,8105,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,12,15,1540
"3076",3346,"e9403d803e1514236bdab381b52cfdbd",3345,"SL","no faking","female",1952,"German","Realschule",3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,2,3,2,3,3,3,3,2,2,3,7907,9934,3626,4089,2628,2861,4229,4923,4874,2691,3664,2685,2152,2642,2418,2282,3,3,3,3,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,"explicit DK","substantive","substantive","substantive","substantive","don't know","substantive","don't know","don't know","substantive","don't know","substantive","don't know","don't know","don't know",2494,5589,2379,2121,3087,2159,3048,2671,2908,3213,1993,3828,2523,2031,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,9,9,1541
"3094",3364,"3fe2bfd7246c4f49050d038b009d748f",3359,"SL","no faking","male",1977,"German","Fachhochschulreife",4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,3,3,2,3,4,4,3,4,3,3,3,2,4920,3474,4615,2582,2848,2698,3901,2703,1013389,3271370,790,1562,1279,2760,2492,2761,2,2,3,3,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,3,5,"explicit DK","substantive","substantive","substantive","substantive","don't know","substantive","don't know","don't know","substantive","don't know","substantive","don't know","substantive","don't know",1495,1535,2878,1323,3033,1539,3179,5742,5274,1608,1700,2019,2057,2461,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,8,15,1550
"3106",3376,"6c9ddae358342c24239ff5ff97ae9f71",3375,"SL","no faking","male",1977,"German","Abitur",4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,3,3,5,1,3,4,4,1,4,4,1,5,4,3175,9514,4860,2052,2566,3786,2259,3439,3825,5661,4668,2891,2033,2748,2820,5404,5,2,3,1,2,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,1,4,"implicit DK","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","don't know","substantive",2528,1526,3202,1329,2828,1406,2639,2845,1829,1233,2548,1990,2155,1730,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,9,14,1556
"3108",3378,"0781ea0c5a52817c12d28ef6e10c04da",3377,"SL","no faking","female",1980,"German","Realschule",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,3,1,2,1,2,4,4,4,3,5,2,4,1,6697,6141,4749,5730,5960,6238,3250,6846,4030,4884,4883,5824,5126,3678,4163,4852,1,3,5,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,2,NA,"implicit DK","substantive","substantive","don't know","substantive","don't know","substantive","don't know","don't know","don't know","don't know","don't know","don't know","don't know","don't know",2831,2898,4573,4231,2165,1207,2240,2458,2559,1599,9306,1932,6828,1089,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,10,NA,1557
"3124",3394,"83ff925ec80d9624ee4c7103f3e36f29",3393,"SL","no faking","female",1952,"German","Realschule",4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,3,4,1,3,5,5,4,4,4,1,4,1,5824,5216,4326,4607,5401,4658,3317,4261,6348,3438,7353,4020,4256,3169,3159,5057,3,5,3,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,5,3,5,"explicit DK","substantive","substantive","substantive","substantive","substantive","substantive","don't know","substantive","substantive","substantive","substantive","don't know","substantive","don't know",1845,1848,2281,3721,2196,1943,2658,2512,1517,3080,2055,3282,3452,4172,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,8,13,1565
"3132",3403,"835ccf71d37b56375de6635bfb58a801",3402,"SL","no faking","male",1968,"German","Realschule",1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,2,3,1,2,3,3,2,2,5,4,3,3,2,4147,4897,3571,2721,3625,3412,2736,5571,2867,4312,3137,4654,4312,3214,1753,3968,5,4,3,5,4,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,1,NA,"implicit DK","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive","substantive",1821,4009,3876,3443,1467,3874,4664,2976,918,827,2171,826,957,1269,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,13,13,1569
"3149",3420,"89cae6d8be99f3624249c2a25c8e4aeb",3419,"SL","no faking","male",1968,"German","Hauptschule",2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,3,3,1,1,3,3,5,3,3,3,1,5,1,9795,10634,3769,3414,4436,6166,2704,4746,4292,5864,8873,3532,5940,3998,3699,4473,3,1,3,5,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,3,5,"explicit DK","substantive","substantive","substantive","substantive","substantive","substantive","don't know","substantive","substantive","don't know","don't know","don't know","don't know","don't know",2183,1805,2197,3819,2017,1525,3390,2989,1549,5265,2862,2719,4220,8049,2.86036960985626,3.0605749486653,2.61088295687885,4.11909650924025,2.45893223819302,3.82956878850103,4.06673511293635,2.04209445585216,2.55441478439425,3.4394250513347,3.46509240246407,2.26488706365503,2.83675564681725,3.1611909650924,3.44558521560575,3.45379876796715,2.77618069815195,3.18172484599589,3.24332648870637,3.2217659137577,2.26488706365503,3.74640657084189,3.09034907597536,2.75154004106776,2.6611909650924,3.59958932238193,3.1611909650924,2.9435318275154,2.58624229979466,3.07700205338809,3.60369609856263,2.70739219712526,1.32066831134682,1.18954375953623,1.39519490303914,1.06288263610291,1.32359433661636,0.88973116021703,0.948265383000141,1.24899704759513,1.23393218543382,0.842678394685249,1.13084598323102,1.31311319380987,1.55091895975739,1.32548100563257,1.20515520701655,1.26970292349283,1.50381026947289,1.21154645658656,1.25316713481664,1.31150931410929,1.27200322464235,1.20078357964845,1.21485023773296,1.37294212737759,1.23349744962024,1.29068842315411,1.09320967983607,1.13452646507024,1.44527815705781,1.20166993421983,1.254909243623,1.31717037634193,11,NA,1577
